SYMBOL,DATE,TIME,PRICE,SIZE,COND,EX
AAPL,20130201,9:30:28,458.36,400,,D
AAPL,20130201,9:30:28,458.33,100,,D
AAPL,20130201,9:30:28,458.38,100,,D
AAPL,20130201,9:30:28,458.31,100,,D
AAPL,20130201,9:30:28,458.49,100,,D
AAPL,20130201,9:30:28,458.33,100,,D
AAPL,20130201,9:30:28,458.35,100,,D
AAPL,20130201,9:30:28,458.33,100,,D
AAPL,20130201,9:30:29,458.36,100,@F,Q
AAPL,20130201,9:30:29,458.33,100,@F,K
AAPL,20130201,9:30:29,458.34,100,,Z
AAPL,20130201,9:30:29,458.44,100,@F,Y
AAPL,20130201,9:30:29,458.446,100,,D
AAPL,20130201,9:30:30,458.3201,100,,D
AAPL,20130201,9:30:30,458.32,100,,D
AAPL,20130201,9:30:30,458.32,100,,Q
AAPL,20130201,9:30:30,458.28,180,@F,Z
AAPL,20130201,9:30:30,458.3675,100,,D
AAPL,20130201,9:30:31,458.33,100,,D
AAPL,20130201,9:30:31,458.405,100,,D
AAPL,20130201,9:30:31,458.405,100,,D
AAPL,20130201,9:30:31,458.405,100,,D
AAPL,20130201,9:30:31,458.42,100,,D
AAPL,20130201,9:30:31,458.34,100,@F,K
AAPL,20130201,9:30:31,458.34,200,@F,K
AAPL,20130201,9:30:31,458.34,100,@F,K
AAPL,20130201,9:30:31,458.364,100,,D
AAPL,20130201,9:30:31,458.29,100,@F,Z
AAPL,20130201,9:30:31,458.29,100,@F,Z
AAPL,20130201,9:30:31,458.28,100,@F,Z
AAPL,20130201,9:30:31,458.28,120,,Z
AAPL,20130201,9:30:31,458.28,100,,Z
AAPL,20130201,9:30:31,458.29,100,@F,P
AAPL,20130201,9:30:31,458.35,400,,D
AAPL,20130201,9:30:31,458.28,100,@F,D
AAPL,20130201,9:30:32,458.42,100,,D
AAPL,20130201,9:30:32,458.4,100,,Y
AAPL,20130201,9:30:32,458.298,100,,D
AAPL,20130201,9:30:32,458.2501,100,,D
AAPL,20130201,9:30:33,458.37,600,,D
AAPL,20130201,9:30:33,458.42,100,,D
AAPL,20130201,9:30:33,458.43,150,,D
AAPL,20130201,9:30:34,458.33,100,,P
AAPL,20130201,9:30:35,458.43,100,@F,Q
AAPL,20130201,9:30:35,458.43,100,@F,Z
AAPL,20130201,9:30:35,458.47,100,@F,Q
AAPL,20130201,9:30:35,458.48,100,@F,Q
AAPL,20130201,9:30:35,458.49,100,@F,Q
AAPL,20130201,9:30:35,458.49,100,@F,Q
AAPL,20130201,9:30:35,458.48,100,@F,B
AAPL,20130201,9:30:35,458.49,100,@F,B
AAPL,20130201,9:30:35,458.49,200,@F,B
AAPL,20130201,9:30:35,458.49,100,@F,B
AAPL,20130201,9:30:35,458.49,200,@F,Q
AAPL,20130201,9:30:35,458.49,198,@F,Q
AAPL,20130201,9:30:35,458.49,172,,Q
AAPL,20130201,9:30:35,458.49,100,@F,Y
AAPL,20130201,9:30:35,458.49,299,@F,Y
AAPL,20130201,9:30:35,458.49,300,@F,J
AAPL,20130201,9:30:35,458.49,201,@F,W
AAPL,20130201,9:30:35,458.5,100,@F,Q
AAPL,20130201,9:30:35,458.5,500,@F,P
AAPL,20130201,9:30:35,458.5,100,@F,K
AAPL,20130201,9:30:35,458.51,100,@F,P
AAPL,20130201,9:30:35,458.63,100,@F,Y
AAPL,20130201,9:30:35,458.8,100,,D
AAPL,20130201,9:30:35,458.81,200,,Q
AAPL,20130201,9:30:35,458.83,100,,Q
AAPL,20130201,9:30:35,458.84,100,,Z
AAPL,20130201,9:30:35,458.82,100,,K
AAPL,20130201,9:30:35,458.83,200,,Q
AAPL,20130201,9:30:35,458.85,100,,Q
AAPL,20130201,9:30:35,458.85,100,,K
AAPL,20130201,9:30:36,458.89,100,,Q
AAPL,20130201,9:30:36,458.9,100,,Q
AAPL,20130201,9:30:36,458.9,200,,Q
AAPL,20130201,9:30:36,458.91,200,,Q
AAPL,20130201,9:30:36,458.91,200,,D
AAPL,20130201,9:30:36,458.95,100,,Z
AAPL,20130201,9:30:36,458.95,100,,Z
AAPL,20130201,9:30:36,459.06,100,,Z
AAPL,20130201,9:30:36,459.07,100,,Z
AAPL,20130201,9:30:36,459.07,200,,Y
AAPL,20130201,9:30:36,459.05,100,,D
AAPL,20130201,9:30:36,459.05,100,,D
AAPL,20130201,9:30:36,459.1,100,,D
AAPL,20130201,9:30:36,459.1,100,,D
AAPL,20130201,9:30:36,459.1,100,,D
AAPL,20130201,9:30:36,458.85,100,,D
AAPL,20130201,9:30:36,459.09,100,,K
AAPL,20130201,9:30:36,459.1,100,,K
AAPL,20130201,9:30:36,459.1,200,,K
AAPL,20130201,9:30:36,459.14,100,,D
AAPL,20130201,9:30:36,459.17,100,,D
AAPL,20130201,9:30:36,459.075,100,,D
AAPL,20130201,9:30:36,458.98,400,,D
AAPL,20130201,9:30:36,459.12,100,,D
AAPL,20130201,9:30:36,459.164,200,,D
AAPL,20130201,9:30:37,459.08,100,@F,Y
AAPL,20130201,9:30:37,459.06,100,@F,Y
AAPL,20130201,9:30:37,459.01,100,@F,Y
AAPL,20130201,9:30:37,459.01,200,@F,Y
AAPL,20130201,9:30:37,458.99,150,,Y
AAPL,20130201,9:30:37,459.14,100,@F,Q
AAPL,20130201,9:30:37,459.14,100,,D
AAPL,20130201,9:30:37,458.845,100,,D
AAPL,20130201,9:30:37,459.14,100,,D
AAPL,20130201,9:30:37,458.66,200,,D
AAPL,20130201,9:30:37,458.327,148,,D
AAPL,20130201,9:30:38,458.95,100,@F,Q
AAPL,20130201,9:30:38,458.95,100,@F,Q
AAPL,20130201,9:30:38,458.95,100,@F,Q
AAPL,20130201,9:30:38,458.94,101,@F,Q
AAPL,20130201,9:30:38,458.94,199,@F,Q
AAPL,20130201,9:30:38,458.93,100,@F,Q
AAPL,20130201,9:30:38,458.84,100,@F,P
AAPL,20130201,9:30:39,459.059,300,,D
AAPL,20130201,9:30:39,459.0272,200,,D
AAPL,20130201,9:30:39,459.0272,200,,D
AAPL,20130201,9:30:39,459.059,300,,D
AAPL,20130201,9:30:39,459,100,,D
AAPL,20130201,9:30:39,458.9,100,@F,K
AAPL,20130201,9:30:40,458.772,500,,D
AAPL,20130201,9:30:40,458.88,200,@F,P
AAPL,20130201,9:30:41,458.77,100,,P
AAPL,20130201,9:30:41,458.75,100,,P
AAPL,20130201,9:30:42,458.75,100,,D
AAPL,20130201,9:30:42,458.73,100,@F,Y
AAPL,20130201,9:30:42,458.73,100,@F,Y
AAPL,20130201,9:30:42,458.72,100,@F,Y
AAPL,20130201,9:30:42,458.72,100,@F,P
AAPL,20130201,9:30:42,458.75,100,,D
AAPL,20130201,9:30:42,458.75,100,@F,C
AAPL,20130201,9:30:42,458.72,100,@F,P
AAPL,20130201,9:30:42,458.61,100,@F,P
AAPL,20130201,9:30:42,458.59,200,@F,P
AAPL,20130201,9:30:42,458.65,100,,D
AAPL,20130201,9:30:42,458.595,100,,D
AAPL,20130201,9:30:42,458.75,100,@F,C
AAPL,20130201,9:30:43,458.72,100,@F,Q
AAPL,20130201,9:30:43,458.72,100,@F,Q
AAPL,20130201,9:30:43,458.72,100,@F,Q
AAPL,20130201,9:30:43,458.73,100,@F,Q
AAPL,20130201,9:30:43,458.72,100,@F,Y
AAPL,20130201,9:30:43,458.75,100,,D
AAPL,20130201,9:30:43,458.75,300,,D
AAPL,20130201,9:30:46,458.561,1100,,D
AAPL,20130201,9:30:46,458.57,100,,D
AAPL,20130201,9:30:46,458.56,200,,D
AAPL,20130201,9:30:46,458.561,1300,,D
AAPL,20130201,9:30:46,458.561,400,,D
AAPL,20130201,9:30:46,458.561,400,,D
AAPL,20130201,9:30:46,458.561,400,,D
AAPL,20130201,9:30:46,458.561,500,,D
AAPL,20130201,9:30:46,458.56,100,@F,C
AAPL,20130201,9:30:46,458.62,100,,K
AAPL,20130201,9:30:46,458.73,100,,D
AAPL,20130201,9:30:46,458.56,5500,,D
AAPL,20130201,9:30:46,458.662,100,,D
AAPL,20130201,9:30:47,458.53,100,@F,Q
AAPL,20130201,9:30:47,458.56,100,@F,P
AAPL,20130201,9:30:47,458.53,100,@F,Q
AAPL,20130201,9:30:47,458.55,100,@F,P
AAPL,20130201,9:30:47,458.55,100,@F,P
AAPL,20130201,9:30:47,458.57,100,,D
AAPL,20130201,9:30:47,458.52,100,,D
AAPL,20130201,9:30:47,458.49,100,@F,P
AAPL,20130201,9:30:47,458.48,100,@F,P
AAPL,20130201,9:30:47,458.61,100,@F,Z
AAPL,20130201,9:30:47,458.62,200,@F,J
AAPL,20130201,9:30:47,458.63,100,@F,Y
AAPL,20130201,9:30:47,458.64,100,@F,Y
AAPL,20130201,9:30:47,458.49,168,,D
AAPL,20130201,9:30:47,458.66,100,@F,Y
AAPL,20130201,9:30:47,458.68,100,@F,Y
AAPL,20130201,9:30:47,458.74,100,@F,Y
AAPL,20130201,9:30:47,458.75,100,,B
AAPL,20130201,9:30:47,458.74,100,@F,Q
AAPL,20130201,9:30:47,458.74,200,@F,Q
AAPL,20130201,9:30:47,458.66,100,@F,P
AAPL,20130201,9:30:47,458.68,100,@F,P
AAPL,20130201,9:30:47,458.66,100,@F,J
AAPL,20130201,9:30:47,458.72,100,@F,Z
AAPL,20130201,9:30:47,458.75,100,@F,Z
AAPL,20130201,9:30:47,458.75,100,@F,Z
AAPL,20130201,9:30:47,458.72,133,@F,K
AAPL,20130201,9:30:47,458.68,100,@F,J
AAPL,20130201,9:30:47,458.75,2300,,D
AAPL,20130201,9:30:47,458.58,100,,B
AAPL,20130201,9:30:47,458.58,100,,B
AAPL,20130201,9:30:47,458.75,100,@F,Q
AAPL,20130201,9:30:47,458.75,200,@F,Q
AAPL,20130201,9:30:47,458.75,100,@F,B
AAPL,20130201,9:30:47,458.58,100,,Y
AAPL,20130201,9:30:47,458.58,100,,Y
AAPL,20130201,9:30:47,458.51,200,,Y
AAPL,20130201,9:30:48,458.56,100,,D
AAPL,20130201,9:30:48,458.48,200,,D
AAPL,20130201,9:30:48,458.56,100,,P
AAPL,20130201,9:30:48,458.55,100,,P
AAPL,20130201,9:30:48,458.5,100,,P
AAPL,20130201,9:30:48,458.5,100,,P
AAPL,20130201,9:30:48,458.48,300,,P
AAPL,20130201,9:30:48,459.33,700,@4,D
AAPL,20130201,9:30:49,458.48,100,,P
AAPL,20130201,9:30:49,458.59,100,,D
AAPL,20130201,9:30:49,458.56,100,,D
AAPL,20130201,9:30:49,458.6,100,@F,D
AAPL,20130201,9:30:49,458.59,600,,D
AAPL,20130201,9:30:49,458.518,149,,D
AAPL,20130201,9:30:50,458.62,100,,B
AAPL,20130201,9:30:50,458.63,300,,B
AAPL,20130201,9:30:50,458.63,100,@F,W
AAPL,20130201,9:30:50,458.63,131,,B
AAPL,20130201,9:30:50,458.63,100,,J
AAPL,20130201,9:30:50,458.72,100,,Y
AAPL,20130201,9:30:50,458.63,267,@F,Y
AAPL,20130201,9:30:50,458.5,100,,Z
AAPL,20130201,9:30:51,458.59,100,,D
AAPL,20130201,9:30:51,458.49,100,,D
AAPL,20130201,9:30:52,459.33,700,@4,D
AAPL,20130201,9:30:52,459.33,900,@4,D
AAPL,20130201,9:30:53,458.614,118,,D
AAPL,20130201,9:30:53,458.5899,315,,D
AAPL,20130201,9:30:53,458.5236,100,,D
AAPL,20130201,9:30:54,458.59,300,,D
AAPL,20130201,9:30:54,458.59,300,,D
AAPL,20130201,9:30:54,458.59,300,,D
AAPL,20130201,9:30:54,458.54,100,,D
AAPL,20130201,9:30:54,458.59,100,@F,Q
AAPL,20130201,9:30:54,458.62,100,@F,Q
AAPL,20130201,9:30:54,458.62,100,@F,Q
AAPL,20130201,9:30:54,458.62,100,@F,Q
AAPL,20130201,9:30:54,458.62,200,,Q
AAPL,20130201,9:30:54,458.62,110,,Q
AAPL,20130201,9:30:54,458.62,344,,Q
AAPL,20130201,9:30:54,458.61,100,@F,K
AAPL,20130201,9:30:54,458.62,100,@F,K
AAPL,20130201,9:30:54,458.62,260,@F,K
AAPL,20130201,9:30:54,458.61,100,@F,Q
AAPL,20130201,9:30:54,458.61,100,,K
AAPL,20130201,9:30:54,458.61,100,@F,D
AAPL,20130201,9:30:54,458.6099,100,,D
AAPL,20130201,9:30:54,458.6101,100,,D
AAPL,20130201,9:30:54,458.62,200,,D
AAPL,20130201,9:30:54,458.62,300,,D
AAPL,20130201,9:30:54,458.62,246,@F,Q
AAPL,20130201,9:30:54,458.62,466,@F,Q
AAPL,20130201,9:30:54,458.61,135,,Q
AAPL,20130201,9:30:54,458.62,246,,K
AAPL,20130201,9:30:54,458.62,180,,Q
AAPL,20130201,9:30:54,458.6199,246,,D
AAPL,20130201,9:30:54,458.62,384,@F,K
AAPL,20130201,9:30:54,458.62,300,@F,K
AAPL,20130201,9:30:54,458.62,299,@F,K
AAPL,20130201,9:30:54,458.62,120,,K
AAPL,20130201,9:30:54,458.62,180,,K
AAPL,20130201,9:30:54,458.6101,100,,D
AAPL,20130201,9:30:55,458.62,100,,D
AAPL,20130201,9:30:55,458.615,124,,P
AAPL,20130201,9:30:55,458.62,300,@F,K
AAPL,20130201,9:30:55,458.62,224,,K
AAPL,20130201,9:30:55,458.62,176,,K
AAPL,20130201,9:30:55,458.6199,224,,D
AAPL,20130201,9:30:55,458.6199,176,,D
AAPL,20130201,9:30:55,458.598,100,,D
AAPL,20130201,9:30:55,458.61,165,@F,Q
AAPL,20130201,9:30:55,458.615,200,@F,Z
AAPL,20130201,9:30:55,458.61,100,,Q
AAPL,20130201,9:30:55,458.61,365,@F,Z
AAPL,20130201,9:30:55,458.61,400,@F,K
AAPL,20130201,9:30:55,458.61,300,@F,K
AAPL,20130201,9:30:55,458.62,100,,B
AAPL,20130201,9:30:55,458.61,100,,K
AAPL,20130201,9:30:55,458.61,100,@F,K
AAPL,20130201,9:30:55,458.62,100,,J
AAPL,20130201,9:30:55,458.61,200,@F,K
AAPL,20130201,9:30:55,458.61,100,,K
AAPL,20130201,9:30:55,458.62,265,@F,K
AAPL,20130201,9:30:55,458.61,190,@F,K
AAPL,20130201,9:30:55,458.6099,100,,D
AAPL,20130201,9:30:55,458.6099,190,,D
AAPL,20130201,9:30:55,458.61,100,,K
AAPL,20130201,9:30:55,458.62,100,@F,K
AAPL,20130201,9:30:55,458.6099,100,,D
AAPL,20130201,9:30:55,458.61,100,@F,K
AAPL,20130201,9:30:55,458.6099,100,,D
AAPL,20130201,9:30:55,458.61,100,,K
AAPL,20130201,9:30:55,458.62,100,@F,K
AAPL,20130201,9:30:55,458.61,100,@F,K
AAPL,20130201,9:30:55,458.6099,100,,D
AAPL,20130201,9:30:55,458.6099,100,,D
AAPL,20130201,9:30:55,458.62,100,,K
AAPL,20130201,9:30:55,458.6199,100,,D
AAPL,20130201,9:30:55,458.63,125,,J
AAPL,20130201,9:30:55,458.62,100,@F,K
AAPL,20130201,9:30:55,458.6199,100,,D
AAPL,20130201,9:30:55,458.625,400,,D
AAPL,20130201,9:30:55,458.6289,604,,D
AAPL,20130201,9:30:55,458.62,300,@F,D
AAPL,20130201,9:30:55,458.619,100,,D
AAPL,20130201,9:30:55,458.615,200,,D
AAPL,20130201,9:30:55,458.615,300,,D
AAPL,20130201,9:30:55,458.615,100,,D
AAPL,20130201,9:30:56,458.6,100,@F,Q
AAPL,20130201,9:30:56,458.598,100,,D
AAPL,20130201,9:30:56,458.52,100,,D
AAPL,20130201,9:30:56,458.6299,100,,D
AAPL,20130201,9:30:57,458.53,100,@F,K
AAPL,20130201,9:30:57,458.53,100,@F,Q
AAPL,20130201,9:30:57,458.55,161,@F,B
AAPL,20130201,9:30:57,458.55,100,@F,B
AAPL,20130201,9:30:57,458.52,200,@F,B
AAPL,20130201,9:30:57,458.53,100,@F,Q
AAPL,20130201,9:30:57,458.52,100,@F,K
AAPL,20130201,9:30:57,458.52,100,@F,Q
AAPL,20130201,9:30:57,458.615,300,,D
AAPL,20130201,9:30:57,458.6,110,@F,Q
AAPL,20130201,9:30:58,458.53,100,,B
AAPL,20130201,9:30:58,458.51,100,,B
AAPL,20130201,9:30:58,458.51,100,,B
AAPL,20130201,9:30:59,458.5,100,,D
AAPL,20130201,9:30:59,458.508,100,,D
AAPL,20130201,9:31:00,458.585,100,,D
AAPL,20130201,9:31:00,458.585,100,,D
AAPL,20130201,9:31:00,458.585,100,,D
AAPL,20130201,9:31:00,458.55,100,,Q
AAPL,20130201,9:31:00,458.61,100,@F,Z
AAPL,20130201,9:31:00,458.62,100,@F,Z
AAPL,20130201,9:31:00,458.55,100,,Q
AAPL,20130201,9:31:00,458.55,100,,Q
AAPL,20130201,9:31:00,458.63,100,@F,P
AAPL,20130201,9:31:00,458.6,100,@F,B
AAPL,20130201,9:31:00,458.63,245,@F,B
AAPL,20130201,9:31:00,458.63,110,@F,B
AAPL,20130201,9:31:00,458.63,110,@F,B
AAPL,20130201,9:31:00,458.55,100,,D
AAPL,20130201,9:31:00,458.56,100,@F,P
AAPL,20130201,9:31:00,458.63,175,@F,J
AAPL,20130201,9:31:00,458.63,100,@F,J
AAPL,20130201,9:31:00,458.6,100,@F,Z
AAPL,20130201,9:31:00,458.58,100,@F,Z
AAPL,20130201,9:31:00,458.58,100,@F,Z
AAPL,20130201,9:31:00,458.57,100,@F,Z
AAPL,20130201,9:31:00,458.57,100,@F,Z
AAPL,20130201,9:31:00,458.63,100,@F,W
AAPL,20130201,9:31:00,458.61,100,,Z
AAPL,20130201,9:31:00,458.62,100,@F,Z
AAPL,20130201,9:31:00,458.55,100,,Q
AAPL,20130201,9:31:00,458.57,100,@F,K
AAPL,20130201,9:31:00,458.55,100,,Q
AAPL,20130201,9:31:00,458.54,100,@F,Q
AAPL,20130201,9:31:00,458.54,220,@F,P
AAPL,20130201,9:31:00,458.54,100,,K
AAPL,20130201,9:31:00,458.53,147,,B
AAPL,20130201,9:31:00,458.585,100,,D
AAPL,20130201,9:31:00,458.53,100,,D
AAPL,20130201,9:31:00,458.5,200,@F,D
AAPL,20130201,9:31:00,458.5,200,@F,D
AAPL,20130201,9:31:00,458.51,100,@F,B
AAPL,20130201,9:31:00,458.5,200,@F,B
AAPL,20130201,9:31:00,458.5,100,,Q
AAPL,20130201,9:31:00,458.49,100,@F,Y
AAPL,20130201,9:31:00,458.5,264,@F,D
AAPL,20130201,9:31:00,458.49,100,@F,Q
AAPL,20130201,9:31:00,458.47,100,@F,Z
AAPL,20130201,9:31:00,458.44,100,@F,Q
AAPL,20130201,9:31:00,458.44,100,@F,Z
AAPL,20130201,9:31:00,458.39,100,@F,Z
AAPL,20130201,9:31:00,458.37,100,@F,Z
AAPL,20130201,9:31:00,458.48,100,@F,K
AAPL,20130201,9:31:00,458.45,100,@F,K
AAPL,20130201,9:31:00,458.45,100,@F,K
AAPL,20130201,9:31:00,458.38,100,@F,K
AAPL,20130201,9:31:00,458.38,100,@F,K
AAPL,20130201,9:31:00,458.32,100,,K
AAPL,20130201,9:31:00,458.32,900,,K
AAPL,20130201,9:31:00,458.28,100,,K
AAPL,20130201,9:31:00,458.38,100,@F,Q
AAPL,20130201,9:31:00,458.38,100,@F,Q
AAPL,20130201,9:31:01,458.39,125,,D
AAPL,20130201,9:31:01,458.37,200,,J
AAPL,20130201,9:31:01,458.39,100,,J
AAPL,20130201,9:31:01,458.25,100,,P
AAPL,20130201,9:31:01,458.37,100,,Y
AAPL,20130201,9:31:01,458.37,100,@F,Q
AAPL,20130201,9:31:01,458.32,100,@F,Z
AAPL,20130201,9:31:01,458.37,100,@F,Z
AAPL,20130201,9:31:01,458.39,300,,Z
AAPL,20130201,9:31:01,458.39,100,,Z
AAPL,20130201,9:31:02,458.36,100,,J
AAPL,20130201,9:31:02,458.27,100,,B
AAPL,20130201,9:31:02,458.3799,100,,D
AAPL,20130201,9:31:02,458.38,100,,D
AAPL,20130201,9:31:02,458.3799,100,,D
AAPL,20130201,9:31:02,458.38,100,,D
AAPL,20130201,9:31:02,458.3719,100,,D
AAPL,20130201,9:31:02,458.372,100,,D
AAPL,20130201,9:31:03,458.36,100,,J
AAPL,20130201,9:31:04,458.26,100,,Q
AAPL,20130201,9:31:04,458.27,100,,Z
AAPL,20130201,9:31:04,458.3,100,@F,B
AAPL,20130201,9:31:04,458.27,100,@F,Z
AAPL,20130201,9:31:04,458.27,100,@F,P
AAPL,20130201,9:31:04,458.26,100,,P
AAPL,20130201,9:31:04,458.21,280,@F,Q
AAPL,20130201,9:31:04,458.21,100,@F,Z
AAPL,20130201,9:31:04,458.21,100,@F,P
AAPL,20130201,9:31:04,458.21,120,@F,Q
AAPL,20130201,9:31:04,458.19,359,,Q
AAPL,20130201,9:31:04,458.18,100,@F,Q
AAPL,20130201,9:31:04,458.18,235,@F,K
AAPL,20130201,9:31:04,458.18,200,@F,K
AAPL,20130201,9:31:04,458.28,100,,J
AAPL,20130201,9:31:04,458.284,500,,D
AAPL,20130201,9:31:05,458.15,284,,D
AAPL,20130201,9:31:05,458.15,100,,D
AAPL,20130201,9:31:05,458.17,200,,J
AAPL,20130201,9:31:05,458.16,100,,J
AAPL,20130201,9:31:05,458.15,100,@F,D
AAPL,20130201,9:31:05,458.15,100,,D
AAPL,20130201,9:31:05,458.3199,100,,D
AAPL,20130201,9:31:05,458.16,100,,Z
AAPL,20130201,9:31:05,458.15,100,,Z
AAPL,20130201,9:31:05,458.15,100,,K
AAPL,20130201,9:31:05,458.15,100,@F,Z
AAPL,20130201,9:31:05,458.15,100,@F,K
AAPL,20130201,9:31:05,458.15,100,,K
AAPL,20130201,9:31:05,458.26,100,,K
AAPL,20130201,9:31:05,458.15,100,,Z
AAPL,20130201,9:31:05,458.15,400,,Z
AAPL,20130201,9:31:05,458.15,100,,Z
AAPL,20130201,9:31:05,458.12,152,,Z
AAPL,20130201,9:31:05,458.18,100,,P
AAPL,20130201,9:31:06,458.26,250,,D
AAPL,20130201,9:31:07,458.23,400,,D
AAPL,20130201,9:31:08,458.0702,952,,D
AAPL,20130201,9:31:08,458.08,100,@F,Q
AAPL,20130201,9:31:08,458.07,100,@F,Q
AAPL,20130201,9:31:08,458.08,100,,D
AAPL,20130201,9:31:08,458.1,100,@F,P
AAPL,20130201,9:31:08,458.07,100,@F,P
AAPL,20130201,9:31:08,458.08,100,@F,K
AAPL,20130201,9:31:08,458.08,200,@F,K
AAPL,20130201,9:31:08,458.07,100,@F,K
AAPL,20130201,9:31:08,458.09,100,,D
AAPL,20130201,9:31:08,458.05,100,@F,K
AAPL,20130201,9:31:08,458.08,200,,D
AAPL,20130201,9:31:08,458.04,200,@F,Q
AAPL,20130201,9:31:08,458.02,100,@F,Q
AAPL,20130201,9:31:08,458.01,100,,D
AAPL,20130201,9:31:08,458.01,100,@F,Z
AAPL,20130201,9:31:08,458.01,100,,Q
AAPL,20130201,9:31:08,458,202,,Q
AAPL,20130201,9:31:08,458,298,,Q
AAPL,20130201,9:31:08,458,100,,Q
AAPL,20130201,9:31:08,458,100,@F,Q
AAPL,20130201,9:31:08,458,200,@F,Q
AAPL,20130201,9:31:08,458,100,@F,P
AAPL,20130201,9:31:08,458,150,@F,P
AAPL,20130201,9:31:08,458,650,@F,P
AAPL,20130201,9:31:08,458,184,@F,Q
AAPL,20130201,9:31:08,458.01,100,@F,K
AAPL,20130201,9:31:08,458,200,,Q
AAPL,20130201,9:31:08,458,256,@F,Q
AAPL,20130201,9:31:08,458,100,@F,Q
AAPL,20130201,9:31:08,457.98,100,@F,Z
AAPL,20130201,9:31:08,458,100,@F,D
AAPL,20130201,9:31:08,457.98,100,@F,Q
AAPL,20130201,9:31:08,458,100,@F,K
AAPL,20130201,9:31:08,458,300,@F,K
AAPL,20130201,9:31:08,458,200,@F,K
AAPL,20130201,9:31:08,458,199,@F,K
AAPL,20130201,9:31:08,458,235,,K
AAPL,20130201,9:31:08,458,172,,K
AAPL,20130201,9:31:08,457.88,100,,D
AAPL,20130201,9:31:08,457.86,100,@F,D
AAPL,20130201,9:31:08,458.04,100,@F,P
AAPL,20130201,9:31:08,457.8,100,@F,Q
AAPL,20130201,9:31:08,458,100,,D
AAPL,20130201,9:31:08,457.8,100,,Q
AAPL,20130201,9:31:08,457.88,100,,D
AAPL,20130201,9:31:08,458,500,,D
AAPL,20130201,9:31:09,457.86,100,,D
AAPL,20130201,9:31:09,457.8,200,@F,Q
AAPL,20130201,9:31:09,457.87,180,@F,P
AAPL,20130201,9:31:09,457.9,200,@F,K
AAPL,20130201,9:31:09,457.91,200,@F,K
AAPL,20130201,9:31:09,457.9,100,@F,K
AAPL,20130201,9:31:09,457.91,500,@F,K
AAPL,20130201,9:31:09,457.91,600,@F,K
AAPL,20130201,9:31:09,457.822,900,,D
AAPL,20130201,9:31:09,457.8202,175,,D
AAPL,20130201,9:31:09,457.88,100,,B
AAPL,20130201,9:31:09,457.86,100,,B
AAPL,20130201,9:31:09,457.86,100,,B
AAPL,20130201,9:31:09,458.03,1300,@,D
AAPL,20130201,9:31:09,458.01,100,,D
AAPL,20130201,9:31:09,458.1299,200,,D
AAPL,20130201,9:31:09,457.86,100,,D
AAPL,20130201,9:31:09,457.86,100,,J
AAPL,20130201,9:31:09,457.84,100,,J
AAPL,20130201,9:31:10,458.09,100,,Y
AAPL,20130201,9:31:10,458.11,200,,Y
AAPL,20130201,9:31:10,457.85,100,,D
AAPL,20130201,9:31:10,457.86,200,,J
AAPL,20130201,9:31:10,457.85,100,,J
AAPL,20130201,9:31:10,457.84,100,,J
AAPL,20130201,9:31:10,457.82,100,@F,D
AAPL,20130201,9:31:10,457.83,100,@F,P
AAPL,20130201,9:31:11,457.83,100,@F,Y
AAPL,20130201,9:31:11,457.83,200,@F,P
AAPL,20130201,9:31:11,457.83,200,@F,P
AAPL,20130201,9:31:11,457.83,100,@F,P
AAPL,20130201,9:31:11,457.82,200,,D
AAPL,20130201,9:31:11,457.82,500,,D
AAPL,20130201,9:31:11,458.01,300,@F,Q
AAPL,20130201,9:31:11,458.02,100,@F,Q
AAPL,20130201,9:31:11,458.03,100,@F,Q
AAPL,20130201,9:31:13,457.98,400,,D
AAPL,20130201,9:31:13,458.004,100,,D
AAPL,20130201,9:31:13,458.1099,490,,D
AAPL,20130201,9:31:13,458.052,100,,D
AAPL,20130201,9:31:14,457.87,600,,D
AAPL,20130201,9:31:14,457.8202,1000,,D
AAPL,20130201,9:31:15,457.86,400,,D
AAPL,20130201,9:31:15,458.0998,100,,D
AAPL,20130201,9:31:15,458,100,@F,Q
AAPL,20130201,9:31:15,458,173,@F,Q
AAPL,20130201,9:31:15,458.0999,200,,D
AAPL,20130201,9:31:16,457.87,100,,Z
AAPL,20130201,9:31:16,457.87,100,,Z
AAPL,20130201,9:31:16,457.85,100,@F,P
AAPL,20130201,9:31:16,457.84,100,@F,Q
AAPL,20130201,9:31:16,457.85,200,,D
AAPL,20130201,9:31:16,457.82,100,@F,P
AAPL,20130201,9:31:16,457.75,100,,D
AAPL,20130201,9:31:16,457.75,300,,D
AAPL,20130201,9:31:16,457.72,100,@F,Q
AAPL,20130201,9:31:16,457.71,725,@F,Q
AAPL,20130201,9:31:16,457.74,100,,D
AAPL,20130201,9:31:16,457.68,100,@F,P
AAPL,20130201,9:31:16,457.63,100,@F,P
AAPL,20130201,9:31:16,457.6,744,@F,P
AAPL,20130201,9:31:16,457.64,100,@F,Q
AAPL,20130201,9:31:16,457.6,100,,Q
AAPL,20130201,9:31:16,457.6,100,@F,P
AAPL,20130201,9:31:16,457.62,100,,D
AAPL,20130201,9:31:16,457.8,100,@F,K
AAPL,20130201,9:31:17,457.83,100,@F,Z
AAPL,20130201,9:31:17,457.8301,100,,D
AAPL,20130201,9:31:17,457.8301,100,,D
AAPL,20130201,9:31:17,457.83,100,@F,K
